model,suite,task_id,episode_id,task_description,perturbation,clean_success,corrupt_success,clean_ratio,corrupt_ratio,clean_iou,corrupt_iou,delta_success,delta_visual_ratio,delta_iou,vci,gri,delta_ratio_early,delta_iou_early,delta_ratio_mid,delta_iou_mid,delta_ratio_late,delta_iou_late,delta_ratio_slope,delta_iou_slope
DreamZero,libero_90_obj,19,0,put the white bowl on the plate,shuffle,0.0,0.0,0.5645761968666922,0.5499127103244598,,,0.0,-0.014663486542232484,,-0.014663486542232484,,-0.025842552446703526,,-0.011406388669430001,,-0.0058824113090319985,,0.019960141137671528,
DreamZero,libero_90_obj,19,0,put the white bowl on the plate,opposite,0.0,1.0,0.5645761968666922,0.5474465438257915,,,1.0,-0.01712965304090075,,-0.01712965304090075,,-0.029167841080516177,,-0.010408841427195115,,-0.011197369510337118,,0.01797047157017906,
DreamZero,libero_90_obj,19,1,put the white bowl on the plate,empty,0.0,0.0,0.5479438658337425,0.5595379334356515,,,0.0,0.011594067601908953,,0.011594067601908953,,0.0037752625288556274,,0.012085169100717663,,0.01970577290500586,,0.01593051037615023,
DreamZero,libero_90_obj,19,1,put the white bowl on the plate,random,0.0,1.0,0.5479438658337425,0.5429115030366473,,,1.0,-0.005032362797095291,,-0.005032362797095291,,0.008565691811476817,,-0.008909553321927,,-0.015009383737974336,,-0.023575075549451152,
DreamZero,libero_90_obj,19,1,put the white bowl on the plate,synonym,0.0,1.0,0.5479438658337425,0.5171793164702552,,,1.0,-0.03076454936348738,,-0.03076454936348738,,-0.038345183118635995,,-0.02225231472172895,,-0.03195230710723562,,0.006392876011400372,
DreamZero,libero_90_obj,19,1,put the white bowl on the plate,shuffle,0.0,0.0,0.5479438658337425,0.5525824228249618,,,0.0,0.004638556991219289,,0.004638556991219289,,0.006829226032488256,,0.01487377732070616,,-0.008046052751380817,,-0.014875278783869073,
DreamZero,libero_90_obj,19,1,put the white bowl on the plate,opposite,0.0,0.0,0.5479438658337425,0.5648508823394679,,,0.0,0.016907016505725347,,0.016907016505725347,,0.016949696845717455,,0.029035406304372846,,0.004714752066625527,,-0.012234944779091927,
DreamZero,libero_90_spa,0,0,put the black bowl in the top drawer of the cabinet,empty,1.0,0.0,0.5294090158064119,0.5609335681136816,,,-1.0,0.03152455230726969,,0.03152455230726969,,0.028583138417476284,,0.024230925931172265,,0.04165178015916926,,0.013068641741692977,
DreamZero,libero_90_spa,0,0,put the black bowl in the top drawer of the cabinet,random,1.0,0.0,0.5294090158064119,0.5585526036134265,,,-1.0,0.029143587807014648,,0.029143587807014648,,0.03137787805592518,,0.02439504151529226,,0.03145750153432736,,7.962347840217987e-05,
DreamZero,libero_90_spa,0,0,put the black bowl in the top drawer of the cabinet,synonym,1.0,0.0,0.5294090158064119,0.5462850980854341,,,-1.0,0.016876082279022264,,0.016876082279022264,,0.015490577505979819,,0.02361688600714218,,0.011663914530339214,,-0.0038266629756406045,
DreamZero,libero_90_spa,0,0,put the black bowl in the top drawer of the cabinet,shuffle,1.0,0.0,0.5294090158064119,0.5594704973093626,,,-1.0,0.030061481502950738,,0.030061481502950738,,0.03430297648419589,,0.020696765859105626,,0.035670051755604004,,0.0013670752714081136,
DreamZero,libero_90_spa,0,0,put the black bowl in the top drawer of the cabinet,opposite,1.0,0.0,0.5294090158064119,0.5605789251240452,,,-1.0,0.031169909317633304,,0.031169909317633304,,0.018444390033237168,,0.0323999524613473,,0.04394251811584515,,0.025498128082607985,
DreamZero,libero_90_spa,0,1,put the black bowl in the top drawer of the cabinet,empty,0.0,0.0,0.5548893408511073,0.5605714509380295,,,0.0,0.00568211008692221,,0.00568211008692221,,0.0062108326735945685,,0.007299124925578493,,0.0035566069225494434,,-0.002654225751045125,
DreamZero,libero_90_spa,0,1,put the black bowl in the top drawer of the cabinet,random,0.0,0.0,0.5548893408511073,0.5653543916538857,,,0.0,0.010465050802778375,,0.010465050802778375,,0.0012154959176958746,,0.01087493209312762,,0.020217571930618794,,0.01900207601292292,
DreamZero,libero_90_spa,0,1,put the black bowl in the top drawer of the cabinet,synonym,0.0,0.0,0.5548893408511073,0.5544072385203329,,,0.0,-0.00048210233077439213,,-0.00048210233077439213,,-0.012609941682194759,,0.010341321297597239,,0.0008223133922742321,,0.01343225507446899,
DreamZero,libero_90_spa,0,1,put the black bowl in the top drawer of the cabinet,shuffle,0.0,1.0,0.5548893408511073,0.5294919847409382,,,1.0,-0.025397356110169134,,-0.025397356110169134,,-0.022298766037307627,,-0.023698194714745435,,-0.030425789787830615,,-0.008127023750522988,
DreamZero,libero_90_spa,0,1,put the black bowl in the top drawer of the cabinet,opposite,0.0,0.0,0.5548893408511073,0.5694370173801242,,,0.0,0.014547676529016895,,0.014547676529016895,,0.00913646287630332,,0.013605175833828476,,0.02090139087691889,,0.011764928000615571,
DreamZero,libero_90_spa,1,0,put the black bowl on top of the cabinet,empty,0.0,0.0,0.5648346528836021,0.5620332623519106,,,0.0,-0.0028013905316914833,,-0.0028013905316914833,,0.0019976999067772283,,-0.020410350077867734,,0.009767916097569551,,0.007770216190792323,
DreamZero,libero_90_spa,1,0,put the black bowl on top of the cabinet,random,0.0,1.0,0.5648346528836021,0.5506400057636667,,,1.0,-0.014194647119935455,,-0.014194647119935455,,-0.009467615892833514,,-0.032750542687009165,,-0.0005713856101265957,,0.008896230282706918,
DreamZero,libero_90_spa,1,0,put the black bowl on top of the cabinet,synonym,0.0,0.0,0.5648346528836021,0.545870659369384,,,0.0,-0.01896399351421818,,-0.01896399351421818,,-0.007629286030428228,,-0.04170409727150015,,-0.008503518116881215,,-0.0008742320864529862,
DreamZero,libero_90_spa,1,0,put the black bowl on top of the cabinet,shuffle,0.0,0.0,0.5648346528836021,0.5549767916257898,,,0.0,-0.009857861257812295,,-0.009857861257812295,,-0.0067533242795910775,,-0.030926191799154568,,0.0071610114291539295,,0.013914335708745007,
DreamZero,libero_90_spa,1,0,put the black bowl on top of the cabinet,opposite,0.0,0.0,0.5648346528836021,0.5753303321701115,,,0.0,0.010495679286509407,,0.010495679286509407,,0.022119183575209478,,-0.01317787147027838,,0.021489043546533693,,-0.0006301400286757852,
DreamZero,libero_90_spa,1,1,put the black bowl on top of the cabinet,empty,0.0,0.0,0.5586785383550877,0.573894643274297,,,0.0,0.015216104919209217,,0.015216104919209217,,0.011340703639317051,,0.0205905775920997,,0.013573187121460828,,0.0022324834821437767,
DreamZero,libero_90_spa,1,1,put the black bowl on top of the cabinet,random,0.0,1.0,0.5586785383550877,0.5463925504491977,,,1.0,-0.012285987905890083,,-0.012285987905890083,,-0.014558275142646182,,-0.009134027229746322,,-0.013309507750027816,,0.0012487673926183662,
DreamZero,libero_90_spa,1,1,put the black bowl on top of the cabinet,synonym,0.0,1.0,0.5586785383550877,0.5234019050682777,,,1.0,-0.03527663328681008,,-0.03527663328681008,,-0.030013669651586472,,-0.0433795256316698,,-0.03258055098192403,,-0.002566881330337556,
DreamZero,libero_90_spa,1,1,put the black bowl on top of the cabinet,shuffle,0.0,0.0,0.5586785383550877,0.5563557324814963,,,0.0,-0.0023228058735914603,,-0.0023228058735914603,,0.010636073930391454,,-0.01697033809464743,,-0.0017380345076418724,,-0.012374108438033327,
DreamZero,libero_90_spa,1,1,put the black bowl on top of the cabinet,opposite,0.0,0.0,0.5586785383550877,0.5620195673867568,,,0.0,0.003341029031669107,,0.003341029031669107,,-0.0028674912433612754,,-0.009023633788598273,,0.02177036572221669,,0.024637856965577964,
DreamZero,libero_90_spa,2,0,put the black bowl at the back on the plate,empty,0.0,0.0,0.5502454385141261,0.5607045293017705,,,0.0,0.010459090787644398,,0.010459090787644398,,0.008989035218325503,,0.00031505243042118103,,0.022285659811263625,,0.013296624592938122,
DreamZero,libero_90_spa,2,0,put the black bowl at the back on the plate,random,0.0,0.0,0.5502454385141261,0.5592168763949792,,,0.0,0.008971437880853084,,0.008971437880853084,,0.0072683145421226225,,-0.0008310591959749258,,0.020618437900985942,,0.01335012335886332,
DreamZero,libero_90_spa,2,0,put the black bowl at the back on the plate,synonym,0.0,0.0,0.5502454385141261,0.544927315238693,,,0.0,-0.005318123275433129,,-0.005318123275433129,,-0.0037017094091238434,,-0.016618114927792638,,0.00479616140817829,,0.008497870817302133,
DreamZero,libero_90_spa,2,0,put the black bowl at the back on the plate,shuffle,0.0,0.0,0.5502454385141261,0.5444066960772136,,,0.0,-0.005838742436912514,,-0.005838742436912514,,0.001667697099532739,,-0.0030606823630543456,,-0.016601266573659124,,-0.018268963673191863,
DreamZero,libero_90_spa,2,0,put the black bowl at the back on the plate,opposite,0.0,0.0,0.5502454385141261,0.5705191310850334,,,0.0,0.020273692570907276,,0.020273692570907276,,0.015690198782558062,,0.00860418698262344,,0.0369573988451013,,0.021267200062543234,
DreamZero,libero_90_spa,2,1,put the black bowl at the back on the plate,empty,0.0,0.0,0.5623295742121661,0.5759602331280546,,,0.0,0.013630658915888438,,0.013630658915888438,,0.007688297510248465,,0.010634655833841045,,0.02316325954413956,,0.015474962033891093,
DreamZero,libero_90_spa,2,1,put the black bowl at the back on the plate,random,0.0,1.0,0.5623295742121661,0.53637575614529,,,1.0,-0.025953818066876133,,-0.025953818066876133,,-0.035243521225102104,,-0.024772958233570286,,-0.016867298852761836,,0.018376222372340267,
DreamZero,libero_90_spa,2,1,put the black bowl at the back on the plate,synonym,0.0,0.0,0.5623295742121661,0.5360091853511466,,,0.0,-0.026320388861019506,,-0.026320388861019506,,-0.04071163224651142,,-0.03538623125651641,,-0.0021291550576939544,,0.038582477188817466,
DreamZero,libero_90_spa,2,1,put the black bowl at the back on the plate,shuffle,0.0,0.0,0.5623295742121661,0.5499762807527572,,,0.0,-0.012353293459408943,,-0.012353293459408943,,-0.0036280424078566353,,-0.022122203984568767,,-0.011125524216779592,,-0.007497481808922957,
DreamZero,libero_90_spa,2,1,put the black bowl at the back on the plate,opposite,0.0,0.0,0.5623295742121661,0.5597686004631132,,,0.0,-0.0025609737490529527,,-0.0025609737490529527,,-0.011236117985499616,,-0.01288488971107804,,0.017172234471755643,,0.02840835245725526,
DreamZero,libero_90_spa,3,0,put the black bowl at the front on the plate,empty,1.0,0.0,0.5377394381323611,0.5688283910948557,,,-1.0,0.031088952962494587,,0.031088952962494587,,0.0025947511098630693,,0.044182851388753996,,0.04766822177072649,,0.045073470660863424,
DreamZero,libero_90_spa,3,0,put the black bowl at the front on the plate,random,1.0,0.0,0.5377394381323611,0.5667703578215201,,,-1.0,0.02903091968915894,,0.02903091968915894,,0.009561540880188124,,0.04059761102355419,,0.036933607163734505,,0.02737206628354638,
DreamZero,libero_90_spa,3,0,put the black bowl at the front on the plate,synonym,1.0,1.0,0.5377394381323611,0.5218291928635319,,,0.0,-0.015910245268829226,,-0.015910245268829226,,-0.03709299595601856,,-0.010174393355612987,,0.00011514310595484023,,0.0372081390619734,
DreamZero,libero_90_spa,3,0,put the black bowl at the front on the plate,shuffle,1.0,0.0,0.5377394381323611,0.557912586417011,,,-1.0,0.02017314828464989,,0.02017314828464989,,0.005299492477993661,,0.030982656878985604,,0.024172102812418883,,0.01887261033442522,
DreamZero,libero_90_spa,3,0,put the black bowl at the front on the plate,opposite,1.0,1.0,0.5377394381323611,0.5423855616704246,,,0.0,0.004646123538063485,,0.004646123538063485,,-0.006411171437145535,,0.011771107168663142,,0.008245582997771006,,0.014656754434916541,
DreamZero,libero_90_spa,3,1,put the black bowl at the front on the plate,empty,0.0,0.0,0.5505487792801671,0.5708669925079147,,,0.0,0.020318213227747628,,0.020318213227747628,,0.01967901841197295,,0.015612694199442445,,0.026834866186480122,,0.007155847774507174,
DreamZero,libero_90_spa,3,1,put the black bowl at the front on the plate,random,0.0,0.0,0.5505487792801671,0.5680915277257754,,,0.0,0.017542748445608325,,0.017542748445608325,,0.028889672781652886,,0.010806740481394628,,0.013078812151328889,,-0.015810860630323997,
DreamZero,libero_90_spa,3,1,put the black bowl at the front on the plate,synonym,0.0,0.0,0.5505487792801671,0.5485602837087127,,,0.0,-0.0019884955714544184,,-0.0019884955714544184,,0.011307863598244539,,-0.017041437489822342,,0.0004456921814742776,,-0.010862171416770261,
DreamZero,libero_90_spa,3,1,put the black bowl at the front on the plate,shuffle,0.0,1.0,0.5505487792801671,0.5439887709312601,,,1.0,-0.0065600083489070204,,-0.0065600083489070204,,-0.0005267285627587048,,-0.011921290341757262,,-0.006713580732282121,,-0.006186852169523416,
DreamZero,libero_90_spa,3,1,put the black bowl at the front on the plate,opposite,0.0,0.0,0.5505487792801671,0.5723228786977822,,,0.0,0.0217740994176151,,0.0217740994176151,,0.03439272310589414,,0.011065991869140923,,0.01986358327781046,,-0.014529139828083681,
DreamZero,libero_90_spa,4,0,put the middle black bowl on the plate,empty,0.0,0.0,0.5480955002394443,0.5680611103390212,,,0.0,0.01996561009957687,,0.01996561009957687,,0.033775251424180586,,0.024452200888830267,,0.00037021368065504046,,-0.033405037743525545,
DreamZero,libero_90_spa,4,0,put the middle black bowl on the plate,random,0.0,0.0,0.5480955002394443,0.5611393343356866,,,0.0,0.013043834096242324,,0.013043834096242324,,0.015574158094532331,,0.009081620081154762,,0.014588900321262033,,-0.0009852577732702983,
DreamZero,libero_90_spa,4,0,put the middle black bowl on the plate,synonym,0.0,0.0,0.5480955002394443,0.5446906848081956,,,0.0,-0.003404815431248709,,-0.003404815431248709,,-0.006283568984463361,,0.006610821207520878,,-0.011292153907175528,,-0.005008584922712167,
DreamZero,libero_90_spa,4,0,put the middle black bowl on the plate,shuffle,0.0,0.0,0.5480955002394443,0.5504780079521517,,,0.0,0.002382507712707427,,0.002382507712707427,,0.004553160934758327,,0.0033376892140971615,,-0.001195631432262978,,-0.005748792367021305,
DreamZero,libero_90_spa,4,0,put the middle black bowl on the plate,opposite,0.0,0.0,0.5480955002394443,0.5646067488577333,,,0.0,0.01651124861828901,,0.01651124861828901,,0.018177791076104066,,0.030374532608066995,,-0.0005320280707701297,,-0.018709819146874196,
DreamZero,libero_90_spa,4,1,put the middle black bowl on the plate,empty,0.0,0.0,0.562577635040852,0.5758408794399725,,,0.0,0.013263244399120522,,0.013263244399120522,,0.033180605045948885,,0.012781917984136082,,-0.00887715554170454,,-0.042057760587653426,
DreamZero,libero_90_spa,4,1,put the middle black bowl on the plate,random,0.0,0.0,0.562577635040852,0.5640630442531517,,,0.0,0.001485409212299671,,0.001485409212299671,,0.00870543453302508,,0.016025922382625568,,-0.02174953111429334,,-0.03045496564731842,
DreamZero,libero_90_spa,4,1,put the middle black bowl on the plate,synonym,0.0,0.0,0.562577635040852,0.5457972888278539,,,0.0,-0.016780346212998065,,-0.016780346212998065,,-0.01662029038225432,,-0.01157035561433617,,-0.022659502260708453,,-0.0060392118784541315,
DreamZero,libero_90_spa,4,1,put the middle black bowl on the plate,shuffle,0.0,0.0,0.562577635040852,0.5529520839373401,,,0.0,-0.009625551103511931,,-0.009625551103511931,,0.014768281255469584,,-0.008800577754629613,,-0.03713258887949267,,-0.05190087013496225,
DreamZero,libero_90_spa,4,1,put the middle black bowl on the plate,opposite,0.0,0.0,0.562577635040852,0.5659713508888371,,,0.0,0.0033937158479850904,,0.0033937158479850904,,0.01168805781555049,,0.013941345521201187,,-0.01702032277805099,,-0.02870838059360148,
DreamZero,libero_90_spa,5,0,put the middle black bowl on top of the cabinet,empty,0.0,0.0,0.5475765342833475,0.5681025509632394,,,0.0,0.020526016679891845,,0.020526016679891845,,0.020859547771350684,,0.021191033820082916,,0.01854220415038932,,-0.002317343620961365,
DreamZero,libero_90_spa,5,0,put the middle black bowl on top of the cabinet,random,0.0,0.0,0.5475765342833475,0.5640314410821745,,,0.0,0.016454906798826996,,0.016454906798826996,,0.01718421907878742,,0.014224209334349092,,0.017423259385933365,,0.0002390403071459435,
DreamZero,libero_90_spa,5,0,put the middle black bowl on top of the cabinet,synonym,0.0,0.0,0.5475765342833475,0.5478017882018908,,,0.0,0.00022525391854333332,,0.00022525391854333332,,-0.00282411082341405,,-0.004343676729837043,,0.00785134696291423,,0.01067545778632828,
DreamZero,libero_90_spa,5,0,put the middle black bowl on top of the cabinet,shuffle,0.0,0.0,0.5475765342833475,0.5576972767233342,,,0.0,0.01012074243998673,,0.01012074243998673,,0.01993930195036664,,0.003321205176303077,,0.005997558291724325,,-0.013941743658642314,
DreamZero,libero_90_spa,5,0,put the middle black bowl on top of the cabinet,opposite,0.0,0.0,0.5475765342833475,0.5611601022219255,,,0.0,0.013583567938577956,,0.013583567938577956,,0.022399682135424315,,0.00842829828459779,,0.008937459097859035,,-0.01346222303756528,
DreamZero,libero_90_spa,5,1,put the middle black bowl on top of the cabinet,empty,0.0,0.0,0.5602702837437779,0.5731340502942235,,,0.0,0.012863766550445632,,0.012863766550445632,,0.010150540619589088,,0.0005297956595342601,,0.02791096337221355,,0.01776042275262446,
DreamZero,libero_90_spa,5,1,put the middle black bowl on top of the cabinet,random,0.0,0.0,0.5602702837437779,0.5672591688869737,,,0.0,0.006988885143195844,,0.006988885143195844,,0.005663318735581124,,0.005448260464642529,,0.009509031281367486,,0.0038457125457863617,
DreamZero,libero_90_spa,5,1,put the middle black bowl on top of the cabinet,synonym,0.0,0.0,0.5602702837437779,0.5376772947914499,,,0.0,-0.022592988952327975,,-0.022592988952327975,,-0.03240699039181516,,-0.020720325736234613,,-0.01465165072893404,,0.01775533966288112,
DreamZero,libero_90_spa,5,1,put the middle black bowl on top of the cabinet,shuffle,0.0,0.0,0.5602702837437779,0.5425054077489662,,,0.0,-0.01776487599481169,,-0.01776487599481169,,-0.026589451698980304,,-0.007228920201818756,,-0.018971436106562045,,0.007618015592418259,
DreamZero,libero_90_spa,5,1,put the middle black bowl on top of the cabinet,opposite,0.0,0.0,0.5602702837437779,0.5682384595960619,,,0.0,0.007968175852284043,,0.007968175852284043,,-0.006604222423402528,,0.014075827455776402,,0.016432922524478255,,0.023037144947880783,
DreamZero,libero_90_spa,6,0,put the black bowl in the bottom drawer of the cabinet,empty,1.0,0.0,0.5319684445554789,0.5627699470619563,,,-1.0,0.030801502506477396,,0.030801502506477396,,0.009687053588260719,,0.04896724647949424,,0.03375020745167734,,0.02406315386341662,
DreamZero,libero_90_spa,6,0,put the black bowl in the bottom drawer of the cabinet,random,1.0,0.0,0.5319684445554789,0.5711717187802355,,,-1.0,0.03920327422475667,,0.03920327422475667,,0.021588250741598536,,0.04804753355713043,,0.04926469987193738,,0.027676449130338843,
DreamZero,libero_90_spa,6,0,put the black bowl in the bottom drawer of the cabinet,synonym,1.0,1.0,0.5319684445554789,0.523654448510792,,,0.0,-0.008313996044686855,,-0.008313996044686855,,-0.023475463663079066,,-0.004726234971755838,,0.004023243634340923,,0.02749870729741999,
DreamZero,libero_90_spa,6,0,put the black bowl in the bottom drawer of the cabinet,shuffle,1.0,0.0,0.5319684445554789,0.5465068820832255,,,-1.0,0.01453843752774664,,0.01453843752774664,,0.0022755567654270115,,0.02206797394286142,,0.019271781874951266,,0.016996225109524254,
DreamZero,libero_90_spa,6,0,put the black bowl in the bottom drawer of the cabinet,opposite,1.0,1.0,0.5319684445554789,0.5522320002742143,,,0.0,0.020263555718735393,,0.020263555718735393,,0.015542668853944508,,0.026529114962918987,,0.018435381126904238,,0.00289271227295973,
DreamZero,libero_90_spa,6,1,put the black bowl in the bottom drawer of the cabinet,empty,0.0,0.0,0.5544460118534481,0.5701413943665372,,,0.0,0.015695382513089107,,0.015695382513089107,,0.008040579714006402,,0.026072638828617434,,0.011687616892926966,,0.0036470371789205647,
DreamZero,libero_90_spa,6,1,put the black bowl in the bottom drawer of the cabinet,random,0.0,0.0,0.5544460118534481,0.5641305169783913,,,0.0,0.009684505124943232,,0.009684505124943232,,0.021486719614222882,,0.00499897237198621,,0.0014890350874052771,,-0.019997684526817605,
DreamZero,libero_90_spa,6,1,put the black bowl in the bottom drawer of the cabinet,synonym,0.0,1.0,0.5544460118534481,0.5205830670329289,,,1.0,-0.033862944820519214,,-0.033862944820519214,,-0.020745077602555617,,-0.043811252308886495,,-0.03758093538280505,,-0.01683585778024943,
DreamZero,libero_90_spa,6,1,put the black bowl in the bottom drawer of the cabinet,shuffle,0.0,0.0,0.5544460118534481,0.5518082683171626,,,0.0,-0.0026377435362855417,,-0.0026377435362855417,,-0.00580323612958078,,0.003829522986718348,,-0.005543830891832302,,0.0002594052377484779,
DreamZero,libero_90_spa,6,1,put the black bowl in the bottom drawer of the cabinet,opposite,0.0,0.0,0.5544460118534481,0.5656094392790381,,,0.0,0.011163427425589956,,0.011163427425589956,,0.023217120020586512,,-0.0014886349419011013,,0.010476485094367716,,-0.012740634926218797,
DreamZero,libero_90_spa,7,0,put the black bowl on top of the cabinet,empty,0.0,1.0,0.5424614367472982,0.5452211158294498,,,1.0,0.002759679082151578,,0.002759679082151578,,-0.00754972138107346,,0.01727460934591296,,-0.0005131769980710743,,0.0070365443830023855,
DreamZero,libero_90_spa,7,0,put the black bowl on top of the cabinet,random,0.0,0.0,0.5424614367472982,0.5638721815513273,,,0.0,0.021410744804029158,,0.021410744804029158,,0.023819512481213834,,0.01788882646531198,,0.0224645544879285,,-0.0013549579932853328,
DreamZero,libero_90_spa,7,0,put the black bowl on top of the cabinet,synonym,0.0,1.0,0.5424614367472982,0.5245398215756423,,,1.0,-0.017921615171655914,,-0.017921615171655914,,-0.03170029924321438,,-0.010612115266492306,,-0.011452431005261166,,0.020247868237953215,
DreamZero,libero_90_spa,7,0,put the black bowl on top of the cabinet,shuffle,0.0,0.0,0.5424614367472982,0.5509801146092087,,,0.0,0.008518677861910517,,0.008518677861910517,,0.008285070357543,,0.0042367160803787884,,0.013034247147809874,,0.0047491767902668736,
DreamZero,libero_90_spa,7,0,put the black bowl on top of the cabinet,opposite,0.0,0.0,0.5424614367472982,0.5681457386169716,,,0.0,0.02568430186967341,,0.02568430186967341,,0.022308343046576806,,0.022311853553343308,,0.032432709009100114,,0.010124365962523307,
DreamZero,libero_90_spa,7,1,put the black bowl on top of the cabinet,empty,1.0,0.0,0.5333001804557341,0.5703862382645888,,,-1.0,0.037086057808854656,,0.037086057808854656,,0.027781306935046546,,0.04702486724227117,,0.036739181387126396,,0.00895787445207985,
DreamZero,libero_90_spa,7,1,put the black bowl on top of the cabinet,random,1.0,0.0,0.5333001804557341,0.5602772824068791,,,-1.0,0.026977101951145,,0.026977101951145,,0.021598162518580932,,0.040740387507390285,,0.018028633497405355,,-0.003569529021175577,
DreamZero,libero_90_spa,7,1,put the black bowl on top of the cabinet,synonym,1.0,0.0,0.5333001804557341,0.5399061851177585,,,-1.0,0.006606004662024323,,0.006606004662024323,,-0.007479427466709931,,0.024704632907173174,,0.002608958935018335,,0.010088386401728267,
DreamZero,libero_90_spa,7,1,put the black bowl on top of the cabinet,shuffle,1.0,0.0,0.5333001804557341,0.5497929846755465,,,-1.0,0.016492804219812363,,0.016492804219812363,,0.01821059423413318,,0.02044970662411627,,0.010695215735222807,,-0.0075153784989103745,
DreamZero,libero_90_spa,7,1,put the black bowl on top of the cabinet,opposite,1.0,0.0,0.5333001804557341,0.5700734255183252,,,-1.0,0.03677324506259105,,0.03677324506259105,,0.04473638196056351,,0.027387675346637885,,0.038482860018452025,,-0.006253521942111484,
DreamZero,libero_90_spa,8,0,put the wine bottle in the bottom drawer of the cabinet,empty,0.0,0.0,0.5576804088369647,0.5739122720261566,,,0.0,0.016231863189191897,,0.016231863189191897,,0.0003013967174941845,,0.026662663158421696,,0.022196628647983663,,0.021895231930489478,
DreamZero,libero_90_spa,8,0,put the wine bottle in the bottom drawer of the cabinet,random,0.0,0.0,0.5576804088369647,0.567194801130254,,,0.0,0.00951439229328932,,0.00951439229328932,,-0.0023914852013846577,,0.012119297012634367,,0.01969895245051856,,0.022090437651903216,
DreamZero,libero_90_spa,8,0,put the wine bottle in the bottom drawer of the cabinet,synonym,0.0,0.0,0.5576804088369647,0.5441512541127635,,,0.0,-0.013529154724201131,,-0.013529154724201131,,-0.02579074211048593,,-0.011936189343598524,,-0.002222597704146345,,0.023568144406339586,
DreamZero,libero_90_spa,8,0,put the wine bottle in the bottom drawer of the cabinet,shuffle,0.0,0.0,0.5576804088369647,0.564264053125943,,,0.0,0.006583644288978285,,0.006583644288978285,,-0.00849576825560494,,0.01739219752536958,,0.011727257374734124,,0.020223025630339064,
DreamZero,libero_90_spa,8,0,put the wine bottle in the bottom drawer of the cabinet,opposite,0.0,0.0,0.5576804088369647,0.5714981196927473,,,0.0,0.01381771085578265,,0.01381771085578265,,-0.006311554340031833,,0.019824321814794876,,0.029399635099519927,,0.03571118943955176,
DreamZero,libero_90_spa,8,1,put the wine bottle in the bottom drawer of the cabinet,empty,0.0,0.0,0.5582585161629994,0.5676630450789155,,,0.0,0.009404528915916144,,0.009404528915916144,,0.011212455248723163,,0.01088148339513495,,0.005947177748434895,,-0.005265277500288268,
DreamZero,libero_90_spa,8,1,put the wine bottle in the bottom drawer of the cabinet,random,0.0,0.0,0.5582585161629994,0.5686183373365447,,,0.0,0.01035982117354528,,0.01035982117354528,,0.0011903075750565595,,0.02166155413883719,,0.009006100469570733,,0.007815792894514173,
DreamZero,libero_90_spa,8,1,put the wine bottle in the bottom drawer of the cabinet,synonym,0.0,0.0,0.5582585161629994,0.5456736851903711,,,0.0,-0.012584830972628303,,-0.012584830972628303,,-0.0034710328796661027,,-0.016406069197945405,,-0.018049861195728933,,-0.01457882831606283,
DreamZero,libero_90_spa,8,1,put the wine bottle in the bottom drawer of the cabinet,shuffle,0.0,0.0,0.5582585161629994,0.5460849757877199,,,0.0,-0.012173540375279512,,-0.012173540375279512,,-0.012267015212234056,,-0.010904397086625495,,-0.013118725809002307,,-0.0008517105967682514,
DreamZero,libero_90_spa,8,1,put the wine bottle in the bottom drawer of the cabinet,opposite,0.0,0.0,0.5582585161629994,0.5633202272870761,,,0.0,0.005061711124076718,,0.005061711124076718,,-0.005325307182204253,,0.008222116664590273,,0.012115853534388599,,0.01744116071659285,
DreamZero,libero_90_spa,9,0,put the black bowl in the top drawer of the cabinet,empty,0.0,1.0,0.5489045270676061,0.5419598188064237,,,1.0,-0.00694470826118232,,-0.00694470826118232,,-0.012520354091782648,,-0.0019192609682425754,,-0.006380903514135339,,0.00613945057764731,
DreamZero,libero_90_spa,9,0,put the black bowl in the top drawer of the cabinet,random,0.0,1.0,0.5489045270676061,0.544610345254089,,,1.0,-0.0042941818135170395,,-0.0042941818135170395,,-0.006062573962764994,,-0.007881518815361699,,0.0017426114710360485,,0.007805185433801043,
DreamZero,libero_90_spa,9,0,put the black bowl in the top drawer of the cabinet,synonym,0.0,0.0,0.5489045270676061,0.5417519872341385,,,0.0,-0.0071525398334675305,,-0.0071525398334675305,,-0.002198021733063271,,-0.001812718710153538,,-0.017833803082212163,,-0.01563578134914889,
DreamZero,libero_90_spa,9,0,put the black bowl in the top drawer of the cabinet,shuffle,0.0,0.0,0.5489045270676061,0.5503296968399378,,,0.0,0.001425169772331758,,0.001425169772331758,,0.000731529038579759,,0.010242810480856401,,-0.007085754227467156,,-0.007817283266046915,
DreamZero,libero_90_spa,9,0,put the black bowl in the top drawer of the cabinet,opposite,0.0,0.0,0.5489045270676061,0.5661031820638318,,,0.0,0.01719865499622575,,0.01719865499622575,,0.021003385043417033,,0.019834126180082845,,0.010074027737163704,,-0.010929357306253329,
DreamZero,libero_90_spa,9,1,put the black bowl in the top drawer of the cabinet,empty,1.0,0.0,0.5364363050309656,0.5688757364578274,,,-1.0,0.03243943142686179,,0.03243943142686179,,0.04090528139745431,,0.024377562781793816,,0.03259140412150385,,-0.008313877275950454,
DreamZero,libero_90_spa,9,1,put the black bowl in the top drawer of the cabinet,random,1.0,1.0,0.5364363050309656,0.548456862716495,,,0.0,0.012020557685529343,,0.012020557685529343,,0.03099589158999483,,-0.009181674932348116,,0.014247456398941316,,-0.016748435191053512,
